stateFIPS,StateLower,CongressionalDistrict,StateAbbreviation,Population2016,FracSLDFromCD,FracCDFromSLD
48,2,5,TX,54355,0.297,0.073
48,4,5,TX,184563.482,1,0.247
48,5,5,TX,27615,0.165,0.037
48,8,5,TX,57734,0.359,0.077
48,10,5,TX,13687.518,0.075,0.018
48,11,5,TX,51668,0.304,0.069
48,100,5,TX,37398.142,0.213,0.05
48,107,5,TX,142400.87,0.762,0.191
48,108,5,TX,2198.612,0.012,0.003
48,109,5,TX,139.18,0.001,0
48,110,5,TX,26265.905,0.144,0.035
48,112,5,TX,14980.351,0.082,0.02
48,113,5,TX,74591.864,0.4,0.1
48,114,5,TX,59241.815,0.316,0.079
48,8,6,TX,48523,0.301,0.063
48,10,6,TX,168499,0.925,0.217
48,90,6,TX,78.042,0,0
48,92,6,TX,17325.374,0.096,0.022
48,93,6,TX,40790.442,0.226,0.053
48,94,6,TX,181118.168,0.971,0.233
48,95,6,TX,31027.359,0.172,0.04
48,96,6,TX,162470.536,0.884,0.209
48,97,6,TX,9619.262,0.051,0.012
48,101,6,TX,116307.444,0.634,0.15
48,130,7,TX,14196.675,0.072,0.018
48,131,7,TX,2677.158,0.014,0.003
48,132,7,TX,77642.06,0.4,0.099
48,133,7,TX,188502.409,0.981,0.241
48,134,7,TX,122972.048,0.629,0.157
48,135,7,TX,152664.161,0.789,0.195
48,137,7,TX,123222.156,0.642,0.157
48,138,7,TX,61120.396,0.315,0.078
48,146,7,TX,19096.759,0.098,0.024
48,149,7,TX,21300.62,0.111,0.027
48,3,8,TX,148586.527,0.748,0.183
48,13,8,TX,27671,0.157,0.034
48,15,8,TX,204236.605,1,0.252
48,16,8,TX,203379.868,1,0.25
48,18,8,TX,99191,0.548,0.122
48,57,8,TX,58210.3,0.354,0.072
48,126,8,TX,77.387,0,0
48,130,8,TX,32849.297,0.167,0.04
48,150,8,TX,37829.012,0.2,0.047
48,26,9,TX,24988.377,0.123,0.031
48,27,9,TX,123402.111,0.609,0.153
48,28,9,TX,36365.724,0.179,0.045
48,131,9,TX,186518.952,0.949,0.232
48,134,9,TX,3596.835,0.018,0.004
48,137,9,TX,68652.776,0.358,0.085
48,146,9,TX,152682.106,0.78,0.19
48,147,9,TX,38154.264,0.193,0.047
48,149,9,TX,170151.485,0.889,0.211
48,3,10,TX,50115,0.252,0.064
48,13,10,TX,110982,0.63,0.141
48,17,10,TX,60593.244,0.342,0.077
48,46,10,TX,59464.649,0.305,0.076
48,47,10,TX,27813.949,0.135,0.035
48,48,10,TX,41293.302,0.204,0.053
48,49,10,TX,86910.773,0.444,0.111
48,50,10,TX,70197.208,0.36,0.089
48,51,10,TX,395.767,0.002,0.001
48,130,10,TX,145082.432,0.737,0.185
48,132,10,TX,116357.102,0.6,0.148
48,150,10,TX,16859.252,0.089,0.021
48,53,11,TX,31019,0.183,0.041
48,59,11,TX,54887.855,0.331,0.072
48,60,11,TX,171206.279,0.968,0.224
48,72,11,TX,140615,0.777,0.184
48,81,11,TX,175222,0.9,0.23
48,82,11,TX,181399,0.955,0.238
48,83,11,TX,8720,0.047,0.011
48,61,12,TX,154836.229,0.799,0.199
48,90,12,TX,16053.286,0.09,0.021
48,91,12,TX,117704.4,0.648,0.151
48,93,12,TX,75975.222,0.42,0.098
48,95,12,TX,30037.338,0.167,0.039
48,96,12,TX,13531.407,0.074,0.017
48,97,12,TX,178547.234,0.948,0.23
48,98,12,TX,1147.221,0.006,0.001
48,99,12,TX,189391.759,0.997,0.244
48,61,13,TX,39059.771,0.201,0.055
48,68,13,TX,110446.114,0.7,0.156
48,69,13,TX,159420,1,0.225
48,86,13,TX,166210,0.944,0.234
48,87,13,TX,173588,1,0.244
48,88,13,TX,61322,0.387,0.086
48,21,14,TX,91204.627,0.518,0.12
48,22,14,TX,163474.373,1,0.215
48,23,14,TX,145456.313,0.785,0.192
48,24,14,TX,183974.687,1,0.242
48,25,14,TX,155409.184,0.807,0.205
48,29,14,TX,19773.51,0.1,0.026
48,17,15,TX,15254,0.086,0.02
48,31,15,TX,35844,0.2,0.046
48,35,15,TX,60775.858,0.336,0.079
48,36,15,TX,112085.482,0.605,0.145
48,39,15,TX,63323.954,0.342,0.082
48,40,15,TX,185005.105,1,0.24
48,41,15,TX,165597.679,0.894,0.215
48,44,15,TX,133028.911,0.653,0.173
48,75,16,TX,74400.364,0.445,0.102
48,76,16,TX,152998.445,0.915,0.209
48,77,16,TX,167851.098,1,0.23
48,78,16,TX,167616.671,1,0.229
48,79,16,TX,168136.807,1,0.23
48,8,17,TX,19624,0.122,0.026
48,12,17,TX,168287.315,1,0.221
48,13,17,TX,17760,0.101,0.023
48,14,17,TX,184598.432,1,0.243
48,17,17,TX,5788.564,0.033,0.008
48,20,17,TX,24871,0.133,0.033
48,46,17,TX,38617.773,0.198,0.051
48,49,17,TX,2943.667,0.015,0.004
48,50,17,TX,114818.235,0.589,0.151
48,56,17,TX,172957.254,1,0.227
48,57,17,TX,10271.7,0.062,0.014
48,126,18,TX,41627.727,0.219,0.053
48,127,18,TX,21800.834,0.119,0.028
48,134,18,TX,1520.832,0.008,0.002
48,138,18,TX,10986.777,0.057,0.014
48,139,18,TX,180878.061,0.918,0.231
48,140,18,TX,44792.763,0.234,0.057
48,141,18,TX,164732.119,0.882,0.21
48,142,18,TX,78279.104,0.437,0.1
48,143,18,TX,7730.896,0.041,0.01
48,145,18,TX,14495.009,0.079,0.019
48,146,18,TX,23916.092,0.122,0.031
48,147,18,TX,72294.474,0.367,0.092
48,148,18,TX,70571.761,0.368,0.09
48,150,18,TX,49767.992,0.263,0.064
48,60,19,TX,5709.721,0.032,0.008
48,68,19,TX,47328.886,0.3,0.065
48,71,19,TX,171537,1,0.236
48,72,19,TX,36708,0.203,0.05
48,83,19,TX,177478.873,0.953,0.244
48,84,19,TX,182612.127,1,0.251
48,86,19,TX,9776,0.056,0.013
48,88,19,TX,97033,0.613,0.133
48,116,20,TX,153913.292,0.798,0.196
48,117,20,TX,137459.417,0.724,0.175
48,118,20,TX,40416.537,0.219,0.051
48,119,20,TX,18126.368,0.101,0.023
48,122,20,TX,24448.552,0.124,0.031
48,123,20,TX,89247.282,0.452,0.114
48,124,20,TX,131862.693,0.671,0.168
48,125,20,TX,190145.783,0.969,0.242
48,45,21,TX,58723.85,0.272,0.073
48,47,21,TX,43276.823,0.211,0.054
48,48,21,TX,66995.941,0.331,0.083
48,49,21,TX,65787.562,0.336,0.082
48,51,21,TX,45585.857,0.222,0.056
48,53,21,TX,76669,0.452,0.095
48,73,21,TX,165169.148,0.81,0.205
48,116,21,TX,11898.663,0.062,0.015
48,118,21,TX,2513.802,0.014,0.003
48,120,21,TX,12085.37,0.061,0.015
48,121,21,TX,147858.797,0.752,0.183
48,122,21,TX,67876.028,0.344,0.084
48,123,21,TX,42686.27,0.216,0.053
48,25,22,TX,66.73,0,0
48,26,22,TX,177728.467,0.877,0.209
48,27,22,TX,79300.804,0.391,0.093
48,28,22,TX,166708.206,0.821,0.196
48,29,22,TX,178945.576,0.9,0.211
48,85,22,TX,132738.246,0.701,0.156
48,129,22,TX,103763.133,0.531,0.122
48,131,22,TX,887.152,0.005,0.001
48,145,22,TX,8357.846,0.045,0.01
48,31,23,TX,5663.869,0.032,0.008
48,53,23,TX,61794,0.365,0.082
48,72,23,TX,3608,0.02,0.005
48,74,23,TX,166581,1,0.222
48,75,23,TX,92724.428,0.555,0.123
48,76,23,TX,14190.186,0.085,0.019
48,80,23,TX,69058,0.399,0.092
48,81,23,TX,19493,0.1,0.026
48,82,23,TX,8503,0.045,0.011
48,117,23,TX,52275.834,0.276,0.07
48,118,23,TX,68329.3,0.369,0.091
48,119,23,TX,9923.613,0.055,0.013
48,120,23,TX,9745.904,0.049,0.013
48,122,23,TX,104712.507,0.531,0.139
48,124,23,TX,64736.869,0.329,0.086
48,63,24,TX,940.483,0.005,0.001
48,65,24,TX,126613.576,0.628,0.162
48,91,24,TX,71.353,0,0
48,92,24,TX,163616.641,0.904,0.209
48,93,24,TX,11135.511,0.062,0.014
48,98,24,TX,109354.997,0.598,0.14
48,102,24,TX,29331.13,0.167,0.038
48,103,24,TX,18665.364,0.1,0.024
48,105,24,TX,75007.23,0.393,0.096
48,106,24,TX,9663.979,0.049,0.012
48,108,24,TX,2124.672,0.012,0.003
48,114,24,TX,48700.006,0.26,0.062
48,115,24,TX,185893.581,0.995,0.238
48,8,25,TX,35077,0.218,0.045
48,20,25,TX,46243,0.248,0.06
48,45,25,TX,50653.201,0.235,0.065
48,46,25,TX,57245.775,0.294,0.074
48,47,25,TX,130912.389,0.638,0.169
48,48,25,TX,61552.381,0.304,0.08
48,49,25,TX,33026.679,0.169,0.043
48,51,25,TX,8.196,0,0
48,54,25,TX,58535.652,0.319,0.076
48,58,25,TX,181371,1,0.234
48,59,25,TX,111043.145,0.669,0.144
48,96,25,TX,7876.69,0.043,0.01
48,63,26,TX,202652.774,0.995,0.243
48,64,26,TX,203898.641,1,0.244
48,65,26,TX,75019.633,0.372,0.09
48,91,26,TX,63770.533,0.351,0.076
48,93,26,TX,28596.901,0.158,0.034
48,98,26,TX,72429.875,0.396,0.087
48,106,26,TX,187390.915,0.951,0.225
48,115,26,TX,914.457,0.005,0.001
48,13,27,TX,19809,0.112,0.027
48,17,27,TX,69689.932,0.394,0.094
48,25,27,TX,37187,0.193,0.05
48,30,27,TX,147474,0.839,0.2
48,32,27,TX,177448.879,1,0.24
48,34,27,TX,183901.121,1,0.249
48,43,27,TX,46331.419,0.267,0.063
48,85,27,TX,56604,0.299,0.077
48,31,28,TX,115672.131,0.645,0.151
48,35,28,TX,48594.8,0.268,0.064
48,36,28,TX,73077.576,0.394,0.096
48,41,28,TX,19532.473,0.106,0.026
48,42,28,TX,181660.652,1,0.238
48,44,28,TX,43749.252,0.215,0.057
48,80,28,TX,103881.348,0.601,0.136
48,118,28,TX,34001,0.184,0.044
48,119,28,TX,61853.026,0.344,0.081
48,120,28,TX,82255.876,0.418,0.108
48,131,29,TX,6448.956,0.033,0.008
48,140,29,TX,146692.989,0.766,0.187
48,141,29,TX,11873.929,0.064,0.015
48,142,29,TX,65650.367,0.367,0.084
48,143,29,TX,154647.075,0.825,0.197
48,144,29,TX,144541.842,0.796,0.185
48,145,29,TX,135965.292,0.737,0.174
48,147,29,TX,57839.841,0.293,0.074
48,148,29,TX,59734.151,0.312,0.076
48,100,30,TX,130936.992,0.747,0.172
48,103,30,TX,27797.974,0.15,0.037
48,104,30,TX,28676.549,0.153,0.038
48,105,30,TX,26184.354,0.137,0.034
48,107,30,TX,16.31,0,0
48,108,30,TX,26265.905,0.148,0.035
48,109,30,TX,189296.971,0.999,0.249
48,110,30,TX,155724.108,0.855,0.205
48,111,30,TX,171522.143,0.945,0.226
48,113,30,TX,3075.012,0.016,0.004
48,20,31,TX,115465.64,0.619,0.139
48,52,31,TX,207637.511,1,0.25
48,54,31,TX,124684.78,0.681,0.15
48,55,31,TX,177950.568,1,0.214
48,136,31,TX,205612.347,1,0.247
48,89,32,TX,57235.659,0.277,0.075
48,100,32,TX,188.111,0.001,0
48,102,32,TX,145879.287,0.833,0.191
48,103,32,TX,15416.377,0.083,0.02
48,107,32,TX,44466.972,0.238,0.058
48,108,32,TX,146901.391,0.828,0.192
48,112,32,TX,166661.711,0.918,0.218
48,113,32,TX,108723.622,0.583,0.142
48,114,32,TX,79440.335,0.424,0.104
48,90,33,TX,161898.598,0.909,0.211
48,92,33,TX,33.447,0,0
48,93,33,TX,24354.749,0.135,0.032
48,94,33,TX,5485.254,0.029,0.007
48,95,33,TX,119139.262,0.661,0.155
48,97,33,TX,103.685,0.001,0
48,99,33,TX,605.385,0.003,0.001
48,100,33,TX,6694.783,0.038,0.009
48,101,33,TX,67274.628,0.366,0.088
48,103,33,TX,123999.732,0.667,0.161
48,104,33,TX,159199.263,0.847,0.207
48,105,33,TX,89885.371,0.47,0.117
48,110,33,TX,148.966,0.001,0
48,111,33,TX,10028.583,0.055,0.013
48,17,34,TX,6470.327,0.037,0.009
48,30,34,TX,28382,0.161,0.039
48,31,34,TX,22214,0.124,0.031
48,35,34,TX,71618.089,0.396,0.098
48,36,34,TX,172.213,0.001,0
48,37,34,TX,175712.577,1,0.241
48,38,34,TX,174804.335,1,0.24
48,39,34,TX,121677.86,0.658,0.167
48,43,34,TX,126912.581,0.733,0.174
48,17,35,TX,19282.933,0.109,0.024
48,44,35,TX,26966.837,0.132,0.033
48,45,35,TX,106484.949,0.493,0.131
48,46,35,TX,39566.21,0.203,0.049
48,47,35,TX,3276.205,0.016,0.004
48,48,35,TX,32735.123,0.162,0.04
48,49,35,TX,7235.051,0.037,0.009
48,50,35,TX,9959.758,0.051,0.012
48,51,35,TX,159706.229,0.776,0.196
48,73,35,TX,38679.852,0.19,0.048
48,116,35,TX,27039.961,0.14,0.033
48,118,35,TX,39687.704,0.215,0.049
48,119,35,TX,90034.602,0.5,0.111
48,120,35,TX,92891.451,0.472,0.114
48,121,35,TX,48821.747,0.248,0.06
48,123,35,TX,65654.66,0.332,0.081
48,125,35,TX,6177.092,0.031,0.008
48,18,36,TX,81704,0.452,0.108
48,19,36,TX,175209,1,0.232
48,21,36,TX,84964,0.482,0.112
48,23,36,TX,39899,0.215,0.053
48,128,36,TX,184882.021,0.957,0.244
48,129,36,TX,91530.306,0.469,0.121
48,142,36,TX,10207.295,0.057,0.013
48,143,36,TX,25163.264,0.134,0.033
48,144,36,TX,36992.33,0.204,0.049
48,145,36,TX,25761.054,0.14,0.034
49,1,1,UT,39226.953,1,0.052
49,3,1,UT,40166.914,1,0.053
49,4,1,UT,40140.763,1,0.053
49,5,1,UT,40186.527,1,0.053
49,7,1,UT,39509.221,1,0.052
49,8,1,UT,39411.797,1,0.052
49,9,1,UT,39446.056,1,0.052
49,10,1,UT,39220.161,1,0.052
49,11,1,UT,40239.344,1,0.053
49,12,1,UT,39549.217,1,0.052
49,13,1,UT,41209.436,1,0.055
49,14,1,UT,41180.398,1,0.055
49,15,1,UT,41152.478,1,0.054
49,16,1,UT,41063.133,1,0.054
49,17,1,UT,40050.179,0.969,0.053
49,18,1,UT,2132.004,0.052,0.003
49,28,1,UT,2434.577,0.061,0.003
49,29,1,UT,39349.216,1,0.052
49,53,1,UT,41470.058,1,0.055
49,54,1,UT,14769.468,0.326,0.02
49,55,1,UT,41168.978,1,0.055
49,69,1,UT,12024.919,0.327,0.016
49,15,2,UT,4.467,0,0
49,17,2,UT,1294.391,0.031,0.002
49,18,2,UT,38828.381,0.948,0.051
49,19,2,UT,41211.669,1,0.054
49,20,2,UT,41160.296,1,0.054
49,21,2,UT,41023.705,1,0.054
49,22,2,UT,39245.294,0.978,0.052
49,23,2,UT,40137.232,1,0.053
49,24,2,UT,40164.459,1,0.053
49,25,2,UT,38688.785,0.964,0.051
49,26,2,UT,36026.038,0.897,0.047
49,28,2,UT,37727.147,0.939,0.05
49,30,2,UT,24842.502,0.619,0.033
49,31,2,UT,26928.048,0.672,0.035
49,38,2,UT,4727.601,0.118,0.006
49,58,2,UT,17014.135,0.435,0.022
49,62,2,UT,42737.028,1,0.056
49,68,2,UT,38826.529,0.981,0.051
49,70,2,UT,21390.647,0.58,0.028
49,71,2,UT,42069.733,1,0.055
49,72,2,UT,39826.929,1,0.052
49,73,2,UT,21821.816,0.564,0.029
49,74,2,UT,42745.149,1,0.056
49,75,2,UT,42803.161,1,0.056
49,6,3,UT,9829.913,0.233,0.013
49,27,3,UT,42385.347,1,0.054
49,32,3,UT,30841.033,0.769,0.04
49,36,3,UT,6617.116,0.165,0.009
49,37,3,UT,19121.68,0.477,0.025
49,40,3,UT,1443.002,0.036,0.002
49,45,3,UT,30113.542,0.75,0.039
49,46,3,UT,32819.851,0.821,0.042
49,48,3,UT,42432.707,1,0.055
49,49,3,UT,40286.433,1,0.052
49,51,3,UT,31671.984,0.79,0.041
49,54,3,UT,30528,0.674,0.039
49,56,3,UT,40859.554,0.969,0.053
49,57,3,UT,42360.471,1,0.054
49,59,3,UT,42026.806,0.997,0.054
49,60,3,UT,42064.645,1,0.054
49,61,3,UT,42248.103,1,0.054
49,63,3,UT,42258.422,1,0.054
49,64,3,UT,41123.275,0.974,0.053
49,65,3,UT,42246.956,1,0.054
49,66,3,UT,39989.275,0.946,0.051
49,67,3,UT,27749.181,0.656,0.036
49,69,3,UT,24724.788,0.673,0.032
49,70,3,UT,15469.212,0.42,0.02
49,73,3,UT,16895,0.436,0.022
49,2,4,UT,42249.249,1,0.056
49,6,4,UT,32423.923,0.767,0.043
49,22,4,UT,899.562,0.022,0.001
49,25,4,UT,1449.536,0.036,0.002
49,26,4,UT,4156.934,0.103,0.005
49,30,4,UT,15297.998,0.381,0.02
49,31,4,UT,13122.06,0.328,0.017
49,32,4,UT,9278.774,0.231,0.012
49,33,4,UT,40159.013,1,0.053
49,34,4,UT,40132.876,1,0.053
49,35,4,UT,40163.369,1,0.053
49,36,4,UT,33507.047,0.835,0.044
49,37,4,UT,21000.305,0.523,0.028
49,38,4,UT,35400.919,0.882,0.047
49,39,4,UT,40141.588,1,0.053
49,40,4,UT,38673.538,0.964,0.051
49,41,4,UT,40125.252,1,0.053
49,42,4,UT,40139.41,1,0.053
49,43,4,UT,40139.41,1,0.053
49,44,4,UT,40128.52,1,0.053
49,45,4,UT,10024.779,0.25,0.013
49,46,4,UT,7168.18,0.179,0.009
49,47,4,UT,40147.034,1,0.053
49,50,4,UT,40111.095,1,0.053
49,51,4,UT,8434.754,0.21,0.011
49,52,4,UT,40121.985,1,0.053
49,56,4,UT,1295.673,0.031,0.002
49,58,4,UT,22087.169,0.565,0.029
49,59,4,UT,127.274,0.003,0
49,64,4,UT,1111.068,0.026,0.001
49,66,4,UT,2281.76,0.054,0.003
49,67,4,UT,14520.707,0.344,0.019
49,68,4,UT,743.005,0.019,0.001
50,A-1,0,VT,8527.842,1,0.014
50,A-2,0,VT,4512.85,1,0.007
50,A-3,0,VT,7926.597,1,0.013
50,A-4,0,VT,8955.438,1,0.014
50,A-5,0,VT,3792.159,1,0.006
50,A-R,0,VT,3961.046,1,0.006
50,B-1,0,VT,3851.6,1,0.006
50,B-3,0,VT,3743.392,1,0.006
50,B-4,0,VT,7630.086,1,0.012
50,B-R,0,VT,4006.25,1,0.006
50,B21,0,VT,7795.809,1,0.012
50,B22,0,VT,7571.596,1,0.012
50,C-1,0,VT,4210.981,1,0.007
50,C-2,0,VT,8975.034,1,0.014
50,C-3,0,VT,8280.598,1,0.013
50,C10,0,VT,9326.895,1,0.015
50,C41,0,VT,3907.617,1,0.006
50,C42,0,VT,4501.963,1,0.007
50,C51,0,VT,3965.401,1,0.006
50,C52,0,VT,4101.605,1,0.007
50,C61,0,VT,8519.988,1,0.014
50,C62,0,VT,4002.547,1,0.006
50,C63,0,VT,8784.141,1,0.014
50,C64,0,VT,10015.139,1,0.016
50,C65,0,VT,8897.645,1,0.014
50,C66,0,VT,3274.061,1,0.005
50,C67,0,VT,7772.928,1,0.012
50,C71,0,VT,4677.377,1,0.007
50,C72,0,VT,4435.924,1,0.007
50,C73,0,VT,4661.9,1,0.007
50,C74,0,VT,4699.046,1,0.008
50,C81,0,VT,8460.14,1,0.014
50,C82,0,VT,9358.882,1,0.015
50,C83,0,VT,4485.453,1,0.007
50,C91,0,VT,9299.035,1,0.015
50,C92,0,VT,8311.554,1,0.013
50,CA1,0,VT,4042.846,1,0.006
50,CA2,0,VT,4041.874,1,0.006
50,CA3,0,VT,7385.333,1,0.012
50,CA4,0,VT,8512.123,1,0.014
50,CAW,0,VT,4252.382,1,0.007
50,E-C,0,VT,3679.515,1,0.006
50,ECO,0,VT,3885.007,1,0.006
50,F-1,0,VT,4625.544,1,0.007
50,F-2,0,VT,4389.913,1,0.007
50,F-4,0,VT,8827.976,1,0.014
50,F-5,0,VT,9158.885,1,0.015
50,F-6,0,VT,4599.932,1,0.007
50,F-7,0,VT,4079.494,1,0.007
50,F31,0,VT,8793.144,1,0.014
50,F32,0,VT,4440.112,1,0.007
50,GIC,0,VT,8273.819,1,0.013
50,LM1,0,VT,4465.232,1,0.007
50,LM2,0,VT,8719.313,1,0.014
50,LM3,0,VT,4483.863,1,0.007
50,LMW,0,VT,8166.271,1,0.013
50,O-1,0,VT,7901.753,1,0.013
50,O-2,0,VT,8723.496,1,0.014
50,O-C,0,VT,4379.75,1,0.007
50,O-L,0,VT,4513.31,1,0.007
50,OLC,0,VT,8219.206,1,0.013
50,OR1,0,VT,8829.809,1,0.014
50,OR2,0,VT,4423.4,1,0.007
50,OWA,0,VT,8289.864,1,0.013
50,R-1,0,VT,3717.82,1,0.006
50,R-2,0,VT,8535.398,1,0.014
50,R-3,0,VT,8102.422,1,0.013
50,R-4,0,VT,3900.632,1,0.006
50,R-6,0,VT,7232.622,1,0.012
50,R-B,0,VT,4382.105,1,0.007
50,R-W,0,VT,3926.273,1,0.006
50,R51,0,VT,3977.605,1,0.006
50,R52,0,VT,3846.75,1,0.006
50,R53,0,VT,3943.929,1,0.006
50,R54,0,VT,4102.687,1,0.007
50,RW2,0,VT,4128.586,1,0.007
50,W-1,0,VT,4194.02,1,0.007
50,W-3,0,VT,7342.201,1,0.012
50,W-4,0,VT,7289.86,1,0.012
50,W-5,0,VT,3911.963,1,0.006
50,W-6,0,VT,3791.774,1,0.006
50,W21,0,VT,4068.985,1,0.007
50,W22,0,VT,3811.159,1,0.006
50,W23,0,VT,3795.651,1,0.006
50,WA1,0,VT,8936.664,1,0.014
50,WA2,0,VT,7786.907,1,0.012
50,WA3,0,VT,8895.391,1,0.014
50,WA4,0,VT,7719.1,1,0.012
50,WA5,0,VT,4232.484,1,0.007
50,WA6,0,VT,4361.218,1,0.007
50,WA7,0,VT,7637.536,1,0.012
50,WAC,0,VT,8226.716,1,0.013
50,WBW,0,VT,4231.115,1,0.007
50,WIB,0,VT,3665.531,1,0.006
50,Y-1,0,VT,7878.336,1,0.013
50,Y-2,0,VT,4105.157,1,0.007
50,Y-5,0,VT,4243.236,1,0.007
50,Y-R,0,VT,4349.446,1,0.007
50,Y31,0,VT,4109.074,1,0.007
50,Y32,0,VT,8854.682,1,0.014
50,Y41,0,VT,3801.579,1,0.006
50,Y42,0,VT,7756.905,1,0.012
50,YO1,0,VT,3998.799,1,0.006
50,YO2,0,VT,8497.993,1,0.014
51,2,1,VA,44286.265,0.494,0.056
51,13,1,VA,40559.915,0.446,0.051
51,18,1,VA,6077.157,0.073,0.008
51,28,1,VA,89183.544,1,0.113
51,31,1,VA,45891.74,0.518,0.058
51,50,1,VA,47568.076,0.528,0.06
51,51,1,VA,49905.262,0.548,0.063
51,52,1,VA,3057.365,0.034,0.004
51,54,1,VA,35096.615,0.406,0.045
51,55,1,VA,73641.82,0.879,0.093
51,88,1,VA,51004.894,0.575,0.065
51,93,1,VA,4594.663,0.055,0.006
51,96,1,VA,51426.245,0.601,0.065
51,97,1,VA,84633.408,1,0.107
51,98,1,VA,79525.171,1,0.101
51,99,1,VA,82224.497,1,0.104
51,21,2,VA,77065.33,0.935,0.106
51,79,2,VA,13659.844,0.17,0.019
51,81,2,VA,46738.513,0.561,0.064
51,82,2,VA,83146.606,1,0.114
51,83,2,VA,81404.177,1,0.112
51,84,2,VA,82958.536,1,0.114
51,85,2,VA,83494.846,1,0.115
51,89,2,VA,3171.919,0.039,0.004
51,90,2,VA,31116.297,0.38,0.043
51,91,2,VA,69984.957,0.882,0.096
51,93,2,VA,42574.859,0.512,0.058
51,95,2,VA,32.196,0,0
51,96,2,VA,34164.523,0.399,0.047
51,100,2,VA,78391.144,0.981,0.108
51,64,3,VA,39254.209,0.483,0.052
51,75,3,VA,5647.791,0.075,0.007
51,76,3,VA,50183.441,0.588,0.066
51,77,3,VA,67255.503,0.791,0.089
51,78,3,VA,24958.06,0.29,0.033
51,79,3,VA,66866.079,0.83,0.088
51,80,3,VA,81782.597,1,0.108
51,81,3,VA,9673.55,0.116,0.013
51,89,3,VA,77199.166,0.961,0.102
51,90,3,VA,50792.087,0.62,0.067
51,91,3,VA,9392.47,0.118,0.012
51,92,3,VA,78514.272,1,0.103
51,93,3,VA,36022.114,0.433,0.047
51,94,3,VA,79915.105,1,0.105
51,95,3,VA,80224.596,1,0.106
51,100,3,VA,1508.226,0.019,0.002
51,21,4,VA,5386.092,0.065,0.007
51,62,4,VA,70596.634,0.838,0.092
51,63,4,VA,80659.155,1,0.105
51,64,4,VA,42051.538,0.517,0.055
51,66,4,VA,66785.491,0.793,0.087
51,68,4,VA,38178.906,0.444,0.05
51,69,4,VA,81297.377,0.938,0.106
51,70,4,VA,49548.227,0.581,0.065
51,71,4,VA,87626.01,1,0.114
51,74,4,VA,54776.668,0.651,0.071
51,75,4,VA,49634.751,0.655,0.065
51,76,4,VA,35091.417,0.412,0.046
51,77,4,VA,17748.171,0.209,0.023
51,78,4,VA,61230.126,0.71,0.08
51,81,4,VA,26940.099,0.323,0.035
51,9,5,VA,46575.239,0.588,0.063
51,14,5,VA,71164.674,0.926,0.097
51,16,5,VA,46169.141,0.6,0.063
51,18,5,VA,44790.358,0.536,0.061
51,19,5,VA,27761.617,0.346,0.038
51,20,5,VA,7697.826,0.095,0.01
51,22,5,VA,41847.249,0.511,0.057
51,23,5,VA,4155.03,0.05,0.006
51,25,5,VA,23131.522,0.277,0.031
51,30,5,VA,13078,0.154,0.018
51,31,5,VA,11442.469,0.129,0.016
51,57,5,VA,87195.622,1,0.119
51,58,5,VA,71648.073,0.841,0.097
51,59,5,VA,80482.215,1,0.109
51,60,5,VA,77301.088,1,0.105
51,61,5,VA,48593.583,0.63,0.066
51,65,5,VA,7394.247,0.089,0.01
51,75,5,VA,20466.417,0.27,0.028
51,88,5,VA,4725.5,0.053,0.006
51,8,6,VA,19206.037,0.232,0.026
51,11,6,VA,82301.238,1,0.11
51,15,6,VA,82052.093,1,0.11
51,17,6,VA,73037.377,0.889,0.098
51,18,6,VA,18896.521,0.226,0.025
51,19,6,VA,31409.486,0.391,0.042
51,20,6,VA,73365.004,0.905,0.098
51,22,6,VA,40098.331,0.489,0.054
51,23,6,VA,78793.681,0.95,0.105
51,24,6,VA,79122.694,1,0.106
51,25,6,VA,60327.451,0.723,0.081
51,26,6,VA,86280.11,1,0.115
51,29,6,VA,10085.995,0.119,0.013
51,58,6,VA,13558.173,0.159,0.018
51,18,7,VA,13832.386,0.165,0.018
51,27,7,VA,85097.438,1,0.11
51,30,7,VA,71783.614,0.846,0.093
51,54,7,VA,51300.732,0.594,0.066
51,55,7,VA,10089.737,0.121,0.013
51,56,7,VA,84134.557,1,0.109
51,61,7,VA,28508,0.37,0.037
51,62,7,VA,13660.658,0.162,0.018
51,65,7,VA,75417.211,0.911,0.097
51,66,7,VA,17436.286,0.207,0.023
51,68,7,VA,47855.199,0.556,0.062
51,69,7,VA,5353.631,0.062,0.007
51,70,7,VA,35677.654,0.419,0.046
51,72,7,VA,85912.414,1,0.111
51,73,7,VA,85243.317,1,0.11
51,74,7,VA,29310.468,0.349,0.038
51,88,7,VA,32935.361,0.371,0.043
51,34,8,VA,1301.045,0.014,0.002
51,35,8,VA,7563.112,0.09,0.01
51,38,8,VA,38861.868,0.457,0.049
51,39,8,VA,52490.206,0.618,0.067
51,42,8,VA,13889.389,0.165,0.018
51,43,8,VA,84999.481,1,0.108
51,44,8,VA,85047.902,1,0.108
51,45,8,VA,88871.521,1,0.113
51,46,8,VA,89426.609,1,0.114
51,47,8,VA,89478.478,1,0.114
51,48,8,VA,83161.17,0.959,0.106
51,49,8,VA,88033.477,1,0.112
51,53,8,VA,63527.382,0.745,0.081
51,1,9,VA,76268.214,1,0.107
51,3,9,VA,75181.821,1,0.106
51,4,9,VA,77172.52,1,0.108
51,5,9,VA,78267.846,1,0.11
