StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population2016,FracCDInPUMA,FracPUMAInCD
6,17,8502,CA,157955.864,0.208,1
6,17,8503,CA,133691.342,0.176,0.953
6,18,8503,CA,4463.345,0.006,0.032
6,19,8503,CA,2193.427,0.003,0.016
6,17,8504,CA,138962.679,0.183,1
6,17,8505,CA,29847.204,0.039,0.261
6,19,8505,CA,84392.013,0.111,0.739
6,19,8506,CA,97794.976,0.129,0.823
6,20,8506,CA,21034.711,0.028,0.177
6,17,8507,CA,67441.43,0.089,0.458
6,18,8507,CA,79672.266,0.106,0.542
6,17,8508,CA,19050.284,0.025,0.133
6,18,8508,CA,124688.163,0.165,0.867
6,18,8509,CA,22568.817,0.03,0.172
6,19,8509,CA,108653.303,0.143,0.828
6,18,8510,CA,27689.328,0.037,0.171
6,19,8510,CA,134408.839,0.177,0.829
6,18,8511,CA,58478.112,0.078,0.521
6,19,8511,CA,53802.535,0.071,0.479
6,18,8512,CA,50292.62,0.067,0.443
6,19,8512,CA,63256.035,0.084,0.557
6,19,8513,CA,117302.044,0.155,1
6,17,8514,CA,15889.421,0.021,0.143
6,19,8514,CA,95450.723,0.126,0.857
6,18,8701,CA,51551.829,0.068,0.347
6,20,8701,CA,97046.618,0.131,0.653
6,18,8702,CA,85.841,0,0.001
6,20,8702,CA,125988.712,0.171,0.999
6,1,8900,CA,179631,0.254,1
6,5,9501,CA,154250.942,0.209,1
6,3,9502,CA,146428.595,0.198,0.99
6,5,9502,CA,1407.916,0.002,0.01
6,3,9503,CA,138119.547,0.187,1
6,2,9701,CA,128251.774,0.179,0.689
6,5,9701,CA,57934.175,0.079,0.311
6,2,9702,CA,64743.967,0.09,0.518
6,5,9702,CA,60174.648,0.082,0.482
6,2,9703,CA,3.119,0,0
6,5,9703,CA,191962.316,0.26,1
6,10,9901,CA,119540.422,0.161,1
6,10,9902,CA,124689.134,0.168,1
6,10,9903,CA,183293.49,0.247,1
6,10,9904,CA,114036.954,0.153,1
6,3,10100,CA,171926,0.233,1
6,22,10701,CA,141592.664,0.192,1
6,22,10702,CA,72984.084,0.099,0.469
6,23,10702,CA,82669.131,0.112,0.531
6,21,10703,CA,36190.068,0.05,0.222
6,22,10703,CA,111880.467,0.152,0.686
6,23,10703,CA,15120.586,0.02,0.093
6,25,11101,CA,107632.503,0.148,0.921
6,26,11101,CA,9229.978,0.013,0.079
6,25,11102,CA,641.96,0.001,0.004
6,26,11102,CA,152134.145,0.21,0.982
6,30,11102,CA,2114.752,0.003,0.014
6,26,11103,CA,201655.872,0.278,1
6,24,11104,CA,8237.108,0.011,0.067
6,26,11104,CA,114965.5,0.158,0.933
6,24,11105,CA,1435.637,0.002,0.012
6,25,11105,CA,12750.436,0.018,0.103
6,26,11105,CA,109363.317,0.151,0.885
6,26,11106,CA,129576.793,0.179,1
6,3,11300,CA,163429.06,0.221,0.757
6,6,11300,CA,52372.94,0.07,0.243
8,4,100,CO,110224.942,0.138,1
8,2,102,CO,130677.682,0.164,1
8,2,103,CO,209315.318,0.262,1
8,3,200,CO,103189,0.139,1
8,4,300,CO,201773.967,0.253,1
8,2,400,CO,60520.475,0.076,0.511
8,3,400,CO,57959.525,0.078,0.489
8,2,600,CO,8468.602,0.011,0.079
8,3,600,CO,23735.575,0.032,0.221
8,5,600,CO,75201.398,0.095,0.7
8,3,700,CO,156576.338,0.211,1
8,3,800,CO,50812.086,0.068,0.515
8,4,800,CO,47888,0.06,0.485
8,2,801,CO,97030.358,0.122,0.895
8,7,801,CO,11415.494,0.014,0.105
8,2,802,CO,22195.173,0.028,0.129
8,4,802,CO,150181.553,0.188,0.871
8,2,803,CO,124543.472,0.156,1
8,2,804,CO,116360.384,0.146,0.738
8,6,804,CO,5479.343,0.007,0.035
8,7,804,CO,35821.821,0.045,0.227
8,2,805,CO,5547.158,0.007,0.042
8,7,805,CO,126783.372,0.161,0.958
8,6,806,CO,12388.031,0.015,0.081
8,7,806,CO,140704.156,0.179,0.919
8,6,807,CO,54423.401,0.068,0.318
8,7,807,CO,116671.534,0.148,0.682
8,6,808,CO,120688.113,0.15,1
8,6,809,CO,125740.935,0.156,1
8,6,810,CO,126079.198,0.157,1
8,1,811,CO,7288.376,0.009,0.059
8,6,811,CO,115471.311,0.143,0.941
8,1,812,CO,174594.747,0.212,1
8,1,813,CO,115622.785,0.141,1
8,1,814,CO,117839.993,0.143,1
8,1,815,CO,154797.758,0.188,0.876
8,6,815,CO,21973.162,0.027,0.124
8,1,816,CO,137733.662,0.168,1
8,7,817,CO,120676.718,0.153,1
8,7,818,CO,124282.438,0.158,1
8,1,819,CO,16856.334,0.021,0.114
8,2,819,CO,21615.732,0.027,0.146
8,7,819,CO,109538.895,0.139,0.74
8,1,820,CO,67400.383,0.082,0.588
8,6,820,CO,45307.326,0.056,0.395
8,7,820,CO,1861.396,0.002,0.016
8,1,821,CO,29684.992,0.036,0.214
8,2,821,CO,2285.024,0.003,0.016
8,4,821,CO,24953.767,0.031,0.18
8,6,821,CO,81708.738,0.101,0.589
8,4,822,CO,87849.326,0.11,0.748
8,6,822,CO,29661.091,0.037,0.252
8,4,823,CO,123853.693,0.155,0.986
8,6,823,CO,1774.025,0.002,0.014
8,4,824,CO,50211.948,0.063,0.437
8,6,824,CO,64685.971,0.08,0.563
8,3,900,CO,115422,0.155,1
8,3,1001,CO,131849.802,0.178,1
8,3,1002,CO,103020.198,0.139,1
8,5,4101,CO,121598.651,0.154,1
8,5,4102,CO,118391.224,0.15,1
8,5,4103,CO,113647.168,0.144,1
8,5,4104,CO,119771.634,0.152,1
8,5,4105,CO,121140.984,0.154,1
8,5,4106,CO,117777.339,0.15,1
9,4,100,CT,34804.097,0.047,0.202
9,5,100,CT,137369.907,0.193,0.798
9,4,101,CT,118299.535,0.161,1
9,4,102,CT,189296.969,0.257,1
9,4,103,CT,136685.071,0.186,1
9,4,104,CT,148531.192,0.202,1
9,3,105,CT,55345.065,0.078,0.309
9,4,105,CT,95463.079,0.13,0.533
9,5,105,CT,28382.084,0.04,0.158
9,1,300,CT,96780.767,0.136,0.616
9,2,300,CT,60279.234,0.085,0.384
9,1,301,CT,109293.981,0.154,1
9,1,302,CT,124548.203,0.175,1
9,1,303,CT,83601.765,0.117,0.52
9,5,303,CT,77100.603,0.108,0.48
9,1,304,CT,103357.79,0.145,0.918
9,5,304,CT,9284.094,0.013,0.082
9,1,305,CT,19829.891,0.028,0.179
9,5,305,CT,90756.736,0.127,0.821
9,1,306,CT,109285.995,0.154,0.93
9,2,306,CT,8269.941,0.012,0.07
9,1,500,CT,37406.835,0.053,0.205
9,5,500,CT,145164.165,0.204,0.795
9,1,700,CT,27632.921,0.039,0.169
9,2,700,CT,81530.427,0.116,0.499
9,3,700,CT,54165.652,0.076,0.332
9,3,900,CT,47008.671,0.066,0.355
9,4,900,CT,12600.621,0.017,0.095
9,5,900,CT,72943.119,0.102,0.55
9,3,901,CT,19136.889,0.027,0.175
9,5,901,CT,90512.257,0.127,0.825
9,3,902,CT,68778.347,0.097,0.532
9,5,902,CT,60472.647,0.085,0.468
9,3,903,CT,123397.265,0.173,1
9,3,904,CT,121484.768,0.171,1
9,3,905,CT,128936.054,0.181,1
9,2,906,CT,18150.338,0.026,0.163
9,3,906,CT,93454.025,0.131,0.837
9,2,1100,CT,136927.047,0.194,1
9,2,1101,CT,132873.953,0.188,1
9,2,1300,CT,151118,0.214,1
9,2,1500,CT,116192,0.165,1
10,0,101,DE,111933.411,0.118,1
10,0,102,DE,150057.219,0.158,1
10,0,103,DE,149566.927,0.157,1
10,0,104,DE,145429.443,0.153,1
10,0,200,DE,174827,0.184,1
10,0,300,DE,220251,0.231,1
11,98,101,DC,120022.615,0.176,1
11,98,102,DC,127466.861,0.187,1
11,98,103,DC,117619.31,0.173,1
11,98,104,DC,158491.344,0.233,1
11,98,105,DC,157569.87,0.231,1
12,3,101,FL,151645.285,0.207,1
12,3,102,FL,111850.715,0.153,1
12,1,500,FL,77124.316,0.101,0.262
12,2,500,FL,216794.684,0.301,0.738
12,8,901,FL,195494.317,0.261,1
12,8,902,FL,123437.729,0.165,1
12,8,903,FL,123934.391,0.166,1
12,8,904,FL,136263.563,0.182,1
12,20,1101,FL,21.849,0,0
12,22,1101,FL,157515.751,0.207,1
12,20,1102,FL,1346.961,0.002,0.011
12,22,1102,FL,117458.69,0.154,0.989
12,22,1103,FL,110697.668,0.145,1
12,20,1104,FL,36336.259,0.048,0.282
12,22,1104,FL,92559.034,0.122,0.718
12,20,1105,FL,129192.433,0.17,0.703
12,22,1105,FL,54481.448,0.072,0.297
12,20,1106,FL,45411.039,0.06,0.252
12,23,1106,FL,135090.439,0.178,0.748
12,20,1107,FL,109576.839,0.144,1
12,20,1108,FL,55206.819,0.073,0.366
12,22,1108,FL,94239.184,0.124,0.624
12,23,1108,FL,1478.052,0.002,0.01
12,23,1109,FL,104719.915,0.138,0.947
12,24,1109,FL,5882.712,0.008,0.053
12,23,1110,FL,123180.815,0.162,1
12,23,1111,FL,145537.304,0.191,1
12,20,1112,FL,74644.347,0.098,0.531
12,23,1112,FL,65796.792,0.087,0.469
12,23,1113,FL,66387.794,0.087,0.519
12,24,1113,FL,61640.113,0.081,0.481
12,20,1114,FL,58676.362,0.077,0.484
12,23,1114,FL,40423.023,0.053,0.333
12,24,1114,FL,22130.357,0.029,0.183
12,17,1500,FL,178465,0.236,1
12,11,1701,FL,143621,0.188,1
12,3,1900,FL,208311,0.284,1
12,19,2101,FL,77997.965,0.097,0.66
12,25,2101,FL,40127.256,0.053,0.34
12,19,2102,FL,59084.756,0.073,0.478
12,25,2102,FL,64579.058,0.085,0.522
12,19,2103,FL,39385.673,0.049,0.319
12,25,2103,FL,83961.292,0.11,0.681
12,2,2300,FL,129614.313,0.18,0.701
12,3,2300,FL,42068,0.057,0.228
12,5,2300,FL,13157.687,0.018,0.071
12,17,2700,FL,152968.427,0.203,1
12,4,3101,FL,52445.018,0.068,0.415
12,5,3101,FL,73992.113,0.101,0.585
12,4,3102,FL,10470.784,0.014,0.082
12,5,3102,FL,116778.716,0.16,0.918
12,4,3103,FL,23177.193,0.03,0.211
12,5,3103,FL,86727.458,0.119,0.789
12,4,3104,FL,133321.912,0.172,0.945
12,5,3104,FL,7796.822,0.011,0.055
12,4,3105,FL,123542.393,0.159,0.935
12,5,3105,FL,8655.277,0.012,0.065
12,4,3106,FL,113218.435,0.146,0.928
12,5,3106,FL,8732.441,0.012,0.072
12,4,3107,FL,38102.08,0.049,0.228
12,5,3107,FL,129294.358,0.177,0.772
12,1,3301,FL,116908.273,0.153,1
12,1,3302,FL,198278.727,0.26,1
12,6,3500,FL,115714.351,0.152,1
12,11,5301,FL,182835,0.239,1
12,14,5701,FL,156629.41,0.201,1
12,14,5702,FL,174970.652,0.224,1
12,12,5703,FL,8024.153,0.011,0.049
12,14,5703,FL,157356.029,0.202,0.951
12,12,5704,FL,4796.354,0.006,0.028
12,14,5704,FL,168348.234,0.216,0.972
12,14,5705,FL,113321.151,0.145,0.691
12,15,5705,FL,50605.794,0.065,0.309
12,15,5706,FL,140126.548,0.18,1
12,14,5707,FL,8268.225,0.011,0.041
12,15,5707,FL,180091.69,0.232,0.902
12,16,5707,FL,11236.278,0.014,0.056
12,14,5708,FL,732.217,0.001,0.004
12,15,5708,FL,36439.53,0.047,0.18
12,16,5708,FL,165291.734,0.21,0.816
12,8,6100,FL,151563,0.203,1
12,2,6300,FL,131724.215,0.183,0.691
12,5,6300,FL,58825.785,0.08,0.309
12,6,6901,FL,86725.9,0.114,0.762
12,11,6901,FL,27129.577,0.035,0.238
12,11,6902,FL,162804.282,0.213,1
12,6,6903,FL,1174.245,0.002,0.006
12,11,6903,FL,93705.272,0.122,0.513
12,15,6903,FL,87852.724,0.113,0.481
12,19,7101,FL,140434.052,0.174,1
12,19,7102,FL,184691.512,0.229,1
12,17,7103,FL,80165.644,0.106,0.504
12,19,7103,FL,78969.055,0.098,0.496
12,17,7104,FL,10656.065,0.014,0.09
12,19,7104,FL,107186.381,0.133,0.91
12,19,7105,FL,120233.29,0.149,1
12,2,7300,FL,82434.857,0.114,0.567
12,5,7300,FL,62981.142,0.086,0.433
12,2,7301,FL,38931.46,0.054,0.273
12,5,7301,FL,103474.541,0.142,0.727
12,16,8101,FL,125211.003,0.159,1
12,16,8102,FL,132674.435,0.169,1
12,16,8103,FL,118002.562,0.15,1
12,2,8301,FL,38464.069,0.053,0.365
12,3,8301,FL,49934.497,0.068,0.474
12,11,8301,FL,16972.82,0.022,0.161
12,2,8302,FL,7947.548,0.011,0.073
12,3,8302,FL,95555.995,0.13,0.882
12,11,8302,FL,4799.712,0.006,0.044
12,3,8303,FL,1708.765,0.002,0.013
12,11,8303,FL,133636.593,0.175,0.987
12,18,8500,FL,158701,0.208,1
12,24,8601,FL,33369.06,0.044,0.268
12,25,8601,FL,91023.223,0.12,0.732
12,24,8602,FL,110110.508,0.145,1
12,23,8603,FL,11155.26,0.015,0.102
12,24,8603,FL,98299.952,0.13,0.898
12,23,8604,FL,66528.381,0.088,0.61
12,24,8604,FL,27156.238,0.036,0.249
12,27,8604,FL,15458.701,0.02,0.142
12,24,8605,FL,114648.683,0.151,1
12,24,8606,FL,104684.477,0.138,0.953
12,25,8606,FL,5196.732,0.007,0.047
12,25,8607,FL,109171.575,0.143,1
12,25,8608,FL,122724.156,0.161,1
12,25,8609,FL,109766.015,0.144,1
12,24,8610,FL,20705.422,0.027,0.189
12,25,8610,FL,88970.395,0.117,0.811
12,24,8611,FL,109894.249,0.145,1
12,24,8612,FL,21227.052,0.028,0.195
12,27,8612,FL,87768.474,0.116,0.805
12,24,8613,FL,27456.175,0.036,0.249
12,27,8613,FL,82722.797,0.109,0.751
12,27,8614,FL,110132.243,0.146,1
12,25,8615,FL,6811.609,0.009,0.061
12,27,8615,FL,105323.473,0.139,0.939
12,27,8616,FL,109907.29,0.145,1
12,26,8617,FL,36925.92,0.049,0.332
12,27,8617,FL,74400.637,0.098,0.668
12,26,8618,FL,115512.631,0.153,1
12,26,8619,FL,109986.621,0.145,1
12,26,8620,FL,17882.104,0.024,0.163
12,27,8620,FL,91842.616,0.121,0.837
12,26,8621,FL,110308.293,0.146,1
12,27,8621,FL,2.173,0,0
12,26,8622,FL,103314.113,0.137,0.926
12,27,8622,FL,8234.136,0.011,0.074
12,26,8623,FL,43848.375,0.058,0.382
12,27,8623,FL,70944.843,0.094,0.618
12,26,8624,FL,108883.593,0.144,1
12,26,8700,FL,109723.807,0.145,1
12,4,8900,FL,80622,0.104,0.743
12,5,8900,FL,27937,0.038,0.257
12,1,9100,FL,201170,0.263,1
12,17,9300,FL,65392.573,0.087,0.625
12,25,9300,FL,39290,0.052,0.375
12,10,9501,FL,145267.216,0.182,1
12,10,9502,FL,139461.299,0.175,1
12,10,9503,FL,121482.683,0.152,1
12,7,9504,FL,13331.129,0.017,0.093
12,9,9504,FL,18029.082,0.022,0.126
12,10,9504,FL,112262.262,0.141,0.782
12,7,9505,FL,73422.717,0.095,0.587
12,9,9505,FL,23978.37,0.029,0.192
12,10,9505,FL,27594.738,0.035,0.221
12,10,9506,FL,116413.115,0.146,1
12,7,9507,FL,73295.405,0.095,0.595
12,10,9507,FL,49928.365,0.063,0.405
12,7,9508,FL,123661.909,0.161,1
12,8,9509,FL,139.929,0,0.001
12,9,9509,FL,53633.05,0.066,0.383
12,10,9509,FL,86270.976,0.108,0.616
12,7,9510,FL,30128.375,0.039,0.221
12,8,9510,FL,16995.67,0.023,0.125
12,9,9510,FL,89070.708,0.109,0.654
12,9,9701,FL,188645.375,0.231,1
12,9,9702,FL,147369.625,0.181,1
12,18,9901,FL,113474.134,0.149,1
12,18,9902,FL,72769.387,0.095,0.591
12,20,9902,FL,49023.311,0.064,0.398
12,21,9902,FL,1251.175,0.002,0.01
12,18,9903,FL,29562.29,0.039,0.19
12,20,9903,FL,86100.307,0.113,0.552
12,21,9903,FL,40207.121,0.053,0.258
12,20,9904,FL,43340.527,0.057,0.319
12,21,9904,FL,92499.454,0.121,0.681
12,21,9905,FL,137180.838,0.18,1
12,21,9906,FL,163167.874,0.214,1
12,21,9907,FL,125572.471,0.165,1
12,21,9908,FL,2939.824,0.004,0.025
12,22,9908,FL,113760.68,0.15,0.975
12,21,9909,FL,93297.844,0.123,0.822
12,22,9909,FL,20146.761,0.026,0.178
12,20,9910,FL,6576.324,0.009,0.059
12,21,9910,FL,105460.708,0.138,0.941
12,18,9911,FL,81935.556,0.107,0.556
12,20,9911,FL,65539.039,0.086,0.444
12,21,9911,FL,4.375,0,0
12,12,10101,FL,126231.663,0.167,1
12,12,10102,FL,115284.096,0.152,1
12,12,10103,FL,143085.779,0.189,1
12,12,10104,FL,127766.462,0.169,1
12,12,10301,FL,122816.862,0.162,1
12,12,10302,FL,105810.677,0.14,0.94
12,13,10302,FL,6735.808,0.009,0.06
12,12,10303,FL,2185.521,0.003,0.02
12,13,10303,FL,107421.778,0.147,0.98
12,13,10304,FL,112661.788,0.154,1
12,13,10305,FL,112976.251,0.155,1
12,13,10306,FL,114706.849,0.157,1
12,13,10307,FL,159222.301,0.218,1
12,13,10308,FL,116192.165,0.159,1
12,15,10501,FL,192156.982,0.247,1
12,9,10502,FL,142831.011,0.175,0.815
12,15,10502,FL,32419.299,0.042,0.185
12,9,10503,FL,44657.026,0.055,0.303
12,15,10503,FL,57305.222,0.074,0.389
12,17,10503,FL,45203.58,0.06,0.307
12,9,10504,FL,107490.855,0.132,0.709
12,17,10504,FL,44085.025,0.058,0.291
12,3,10700,FL,72277,0.099,0.689
12,4,10700,FL,4753.968,0.006,0.045
12,6,10700,FL,27901.574,0.037,0.266
12,4,10900,FL,195442.147,0.252,0.965
12,6,10900,FL,6989.31,0.009,0.035
12,18,11101,FL,113092.1,0.148,1
12,18,11102,FL,193414.9,0.254,1
12,1,11300,FL,170497,0.223,1
12,16,11501,FL,134434.379,0.171,1
12,16,11502,FL,94826.677,0.12,0.664
12,17,11502,FL,48037.441,0.064,0.336
12,16,11503,FL,5420.127,0.007,0.04
12,17,11503,FL,129850.376,0.172,0.96
12,7,11701,FL,114844.35,0.149,1
12,7,11702,FL,112325.153,0.146,1
12,7,11703,FL,112376.873,0.146,1
12,7,11704,FL,115932.625,0.151,1
12,2,12100,FL,74586,0.104,0.696
12,5,12100,FL,32585,0.045,0.304
12,6,12701,FL,118796.057,0.156,1
12,6,12702,FL,136695.792,0.18,1
12,6,12703,FL,140098.283,0.184,1
12,6,12704,FL,126369.516,0.166,1
13,1,100,GA,151437,0.206,1
13,1,200,GA,117237,0.159,1
13,1,300,GA,34695.702,0.047,0.235
13,12,300,GA,112782.298,0.157,0.765
13,1,401,GA,173810.324,0.236,1
13,1,402,GA,115271.676,0.157,1
13,1,500,GA,107924,0.147,0.636
13,8,500,GA,18672,0.027,0.11
13,12,500,GA,43012,0.06,0.254
13,1,600,GA,5947.942,0.008,0.052
13,8,600,GA,108680.058,0.155,0.948
13,8,700,GA,127370,0.181,1
13,8,800,GA,111704,0.159,1
13,2,900,GA,119354,0.176,1
13,5,1001,GA,1150.526,0.002,0.009
13,6,1001,GA,88367.099,0.117,0.725
13,11,1001,GA,32402.603,0.043,0.266
13,6,1002,GA,119496.897,0.158,1
13,5,1003,GA,115070.428,0.152,0.956
13,13,1003,GA,5345.779,0.007,0.044
13,5,1004,GA,2998.038,0.004,0.024
13,13,1004,GA,124155.696,0.165,0.976
13,6,1005,GA,164868.768,0.218,1
13,5,1006,GA,110551.693,0.146,0.904
13,11,1006,GA,11685.347,0.015,0.096
13,5,1007,GA,136645.849,0.18,1
13,4,1008,GA,73841.32,0.099,0.59
13,5,1008,GA,51231.288,0.067,0.41
13,2,1100,GA,117263,0.173,1
13,1,1200,GA,30104,0.041,0.189
13,8,1200,GA,15965,0.023,0.1
13,12,1200,GA,113301,0.158,0.711
13,8,1300,GA,42294,0.06,0.303
13,10,1300,GA,9505,0.013,0.068
13,12,1300,GA,87698,0.122,0.629
13,2,1400,GA,110631.603,0.163,0.724
13,8,1400,GA,42128.397,0.06,0.276
13,8,1500,GA,163373,0.232,1
13,2,1600,GA,38977,0.058,0.218
13,8,1600,GA,73204,0.104,0.409
13,10,1600,GA,66621,0.091,0.373
13,2,1700,GA,162232.004,0.239,0.778
13,3,1700,GA,46174.996,0.064,0.222
13,2,1800,GA,129184,0.191,0.793
13,3,1800,GA,33652,0.046,0.207
13,3,1900,GA,127551,0.176,0.843
13,10,1900,GA,23817,0.033,0.157
13,4,2001,GA,134958.278,0.18,1
13,4,2002,GA,61913.033,0.083,0.447
13,5,2002,GA,76471.364,0.101,0.553
13,4,2003,GA,108359.31,0.145,0.653
13,5,2003,GA,5598.206,0.007,0.034
13,6,2003,GA,52043.413,0.069,0.314
13,5,2004,GA,9091.735,0.012,0.062
13,6,2004,GA,138438.967,0.183,0.938
13,3,2100,GA,140526,0.194,1
13,3,2200,GA,102566,0.141,1
13,3,2300,GA,116261,0.16,1
13,3,2400,GA,93126.375,0.128,0.834
13,13,2400,GA,18500.625,0.025,0.166
13,14,2500,GA,167378,0.236,1
13,14,2600,GA,175375,0.247,1
13,14,2700,GA,104589,0.147,1
13,9,2800,GA,74654.786,0.101,0.411
13,14,2800,GA,107029.214,0.151,0.589
13,11,2900,GA,103807,0.137,1
13,6,3001,GA,39139.684,0.052,0.257
13,11,3001,GA,109113.137,0.144,0.717
13,13,3001,GA,4015.414,0.005,0.026
13,11,3002,GA,135266.061,0.179,1
13,11,3003,GA,58577.419,0.077,0.437
13,13,3003,GA,75511.092,0.101,0.563
13,11,3004,GA,61006.456,0.081,0.363
13,13,3004,GA,107076.616,0.143,0.637
13,6,3005,GA,155103.924,0.205,0.979
13,11,3005,GA,3340.198,0.004,0.021
13,11,3101,GA,115993.716,0.153,1
13,11,3102,GA,125695.284,0.166,1
13,9,3200,GA,134811,0.182,1
13,7,3300,GA,154515.275,0.194,0.699
13,9,3300,GA,66493.725,0.09,0.301
13,9,3400,GA,196637,0.266,1
13,9,3500,GA,136267,0.184,1
13,9,3600,GA,18354.412,0.025,0.147
13,10,3600,GA,106352.588,0.146,0.853
13,9,3700,GA,47967,0.065,0.411
13,10,3700,GA,68762,0.094,0.589
13,9,3800,GA,64615,0.087,0.456
13,10,3800,GA,77126,0.106,0.544
13,10,3900,GA,122008,0.167,1
13,12,4000,GA,201647,0.28,1
13,7,4001,GA,153170.363,0.192,1
13,7,4002,GA,111584.946,0.14,0.915
13,10,4002,GA,10340.596,0.014,0.085
13,7,4003,GA,158319.259,0.199,0.973
13,10,4003,GA,4421.224,0.006,0.027
13,7,4004,GA,61844.2,0.078,0.528
13,10,4004,GA,55205.041,0.076,0.472
13,4,4005,GA,114879.744,0.153,0.861
13,7,4005,GA,18543.235,0.023,0.139
13,4,4006,GA,81047.521,0.108,0.37
13,7,4006,GA,137778.87,0.173,0.63
13,10,4100,GA,18218.935,0.025,0.124
13,12,4100,GA,129231.065,0.18,0.876
13,10,4200,GA,94177,0.129,0.749
13,12,4200,GA,31537,0.044,0.251
13,4,4300,GA,173435.888,0.232,0.883
13,10,4300,GA,22918.112,0.031,0.117
13,13,4400,GA,142224,0.189,1
13,14,4500,GA,155825,0.219,1
13,5,4600,GA,138971.363,0.183,1
13,5,5001,GA,17994.223,0.024,0.152
13,13,5001,GA,100449.431,0.134,0.848
13,5,5002,GA,93245.925,0.123,0.579
13,13,5002,GA,67772.422,0.09,0.421
13,3,6001,GA,58934.551,0.081,0.539
13,10,6001,GA,40563.179,0.056,0.371
13,13,6001,GA,9744.124,0.013,0.089
13,3,6002,GA,6882.875,0.009,0.061
13,10,6002,GA,9210.155,0.013,0.082
13,13,6002,GA,96433.116,0.128,0.857
15,2,100,HI,237503,0.33,1
15,2,200,HI,198449,0.276,1
15,2,301,HI,105148.504,0.146,1
15,2,302,HI,119923.964,0.167,1
15,1,303,HI,112043.163,0.158,1
15,1,304,HI,126385.43,0.178,1
15,1,305,HI,119267.925,0.168,1
15,1,306,HI,147468.238,0.208,1
15,1,307,HI,112052.535,0.158,0.74
15,2,307,HI,39296.748,0.055,0.26
15,1,308,HI,91405.003,0.129,0.823
15,2,308,HI,19613.489,0.027,0.177
16,1,100,ID,120355.333,0.141,1
16,1,200,ID,148912.667,0.174,1
16,1,300,ID,90395,0.106,0.856
16,2,300,ID,15180,0.018,0.144
16,1,400,ID,107212.631,0.125,0.941
16,2,400,ID,6700.623,0.008,0.059
16,1,500,ID,122783.05,0.144,1
16,1,600,ID,126577.561,0.148,1
16,1,701,ID,99359.562,0.116,0.833
16,2,701,ID,19869.875,0.024,0.167
16,1,702,ID,6379.228,0.007,0.056
16,2,702,ID,107539.278,0.13,0.944
16,1,800,ID,32430.289,0.038,0.268
16,2,800,ID,88644.903,0.107,0.732
16,2,900,ID,107018,0.129,1
16,2,1000,ID,112947,0.136,1
16,2,1100,ID,133186.193,0.161,1
16,2,1200,ID,112232,0.135,1
16,2,1300,ID,125416.807,0.151,1
17,16,104,IL,34251,0.049,0.269
17,17,104,IL,92845,0.134,0.731
17,17,105,IL,144784,0.209,1
17,17,202,IL,124793,0.18,0.716
17,18,202,IL,49504,0.07,0.284
17,18,300,IL,109720,0.156,1
17,13,401,IL,85920,0.122,0.623
17,18,401,IL,52006,0.074,0.377
17,13,501,IL,33035.854,0.047,0.237
17,15,501,IL,106644.146,0.153,0.763
17,15,600,IL,100397,0.144,1
17,15,700,IL,106785,0.153,1
17,12,800,IL,29309,0.042,0.217
17,15,800,IL,105628,0.151,0.783
17,12,900,IL,186943,0.267,1
17,12,1001,IL,105149,0.15,0.668
17,15,1001,IL,52294,0.075,0.332
17,12,1104,IL,146850.85,0.21,1
17,12,1105,IL,115908.15,0.166,1
17,12,1204,IL,10.856,0,0
17,13,1204,IL,66752.109,0.094,0.557
17,15,1204,IL,53021.132,0.076,0.443
17,12,1205,IL,115265.004,0.165,0.79
17,13,1205,IL,30709.898,0.043,0.21
17,13,1300,IL,99403.113,0.141,0.503
17,18,1300,IL,98095.887,0.139,0.497
17,13,1500,IL,106550,0.151,1
17,13,1602,IL,66095,0.094,0.457
17,15,1602,IL,36544,0.052,0.253
17,18,1602,IL,42043,0.06,0.291
17,17,1701,IL,84257.32,0.121,0.455
17,18,1701,IL,100748.68,0.143,0.545
17,17,1900,IL,48643.769,0.07,0.362
17,18,1900,IL,85741.231,0.122,0.638
17,13,2000,IL,61695.368,0.087,0.358
17,18,2000,IL,110722.632,0.157,0.642
17,13,2100,IL,156506.26,0.221,0.751
17,15,2100,IL,51912.74,0.074,0.249
17,15,2200,IL,84239.562,0.121,0.538
17,16,2200,IL,72306.438,0.104,0.462
17,2,2300,IL,110008,0.155,1
17,16,2400,IL,110642,0.16,1
17,16,2501,IL,40273.792,0.058,0.274
17,17,2501,IL,50938,0.073,0.347
17,18,2501,IL,55551.208,0.079,0.379
17,14,2601,IL,36763.718,0.051,0.352
17,16,2601,IL,67764.282,0.098,0.648
17,16,2700,IL,51273,0.074,0.529
17,17,2700,IL,45624,0.066,0.471
17,16,2801,IL,95924.195,0.138,0.485
17,17,2801,IL,101759.464,0.147,0.515
17,16,2901,IL,141692.341,0.204,1
17,11,3005,IL,150813.683,0.207,1
17,6,3007,IL,44795.53,0.062,0.372
17,8,3007,IL,1818.238,0.003,0.015
17,14,3007,IL,73828.524,0.102,0.613
17,6,3008,IL,48192.602,0.067,0.337
17,8,3008,IL,94771.286,0.132,0.663
17,6,3009,IL,19667.312,0.027,0.167
17,14,3009,IL,97827.825,0.135,0.833
17,3,3102,IL,5238.939,0.007,0.039
17,11,3102,IL,120181.131,0.165,0.885
17,14,3102,IL,10325.228,0.014,0.076
17,3,3105,IL,40633.322,0.057,0.285
