StateFIPS,PUMA,CongressionalDistrict,StateAbbreviation,Population2010,PUMAWgt
39,1500,5,OH,97397,0.632
39,1600,4,OH,2917,0.024
39,1600,5,OH,103920,0.84
39,1600,8,OH,16834,0.136
39,1700,4,OH,152280,1
39,1800,4,OH,85955,0.728
39,1800,5,OH,32058,0.272
39,1900,4,OH,102282,0.705
39,1900,12,OH,42830,0.295
39,2000,7,OH,49746,0.4
39,2000,12,OH,74729,0.6
39,2100,16,OH,114520,1
39,2201,7,OH,80946,0.582
39,2201,16,OH,58255,0.418
39,2202,7,OH,110078,0.8
39,2202,16,OH,27477,0.2
39,2203,6,OH,28836,0.226
39,2203,7,OH,49430,0.387
39,2203,13,OH,27789,0.218
39,2203,16,OH,21611,0.169
39,2300,6,OH,107841,1
39,2400,6,OH,140109,1
39,2500,6,OH,81866,0.551
39,2500,7,OH,66667,0.449
39,2600,7,OH,140188,1
39,2700,12,OH,174214,1
39,2800,4,OH,52300,0.345
39,2800,15,OH,99133,0.655
39,2900,4,OH,49423,0.342
39,2900,8,OH,95229,0.658
39,3001,8,OH,106324,1
39,3002,8,OH,134515,1
39,3101,3,OH,64362,0.538
39,3101,15,OH,55309,0.462
39,3102,3,OH,16379,0.108
39,3102,12,OH,79074,0.523
39,3102,15,OH,55730,0.369
39,3103,3,OH,89197,0.833
39,3103,15,OH,17930,0.167
39,3104,3,OH,64824,0.447
39,3104,12,OH,31306,0.216
39,3104,15,OH,48958,0.337
39,3105,3,OH,111143,0.816
39,3105,15,OH,25090,0.184
39,3106,3,OH,73170,0.665
39,3106,12,OH,35917,0.326
39,3106,15,OH,950,0.009
39,3107,3,OH,108274,1
39,3108,3,OH,96316,0.625
39,3108,12,OH,57667,0.375
39,3109,3,OH,97381,0.739
39,3109,15,OH,34437,0.261
39,3200,7,OH,5,0
39,3200,12,OH,166487,1
39,3300,15,OH,146156,1
39,3400,6,OH,27273,0.223
39,3400,12,OH,58801,0.481
39,3400,15,OH,36058,0.295
39,3500,6,OH,91065,0.858
39,3500,15,OH,15054,0.142
39,3600,6,OH,27919,0.213
39,3600,15,OH,103423,0.787
39,3700,2,OH,70750,0.663
39,3700,15,OH,36023,0.337
39,3800,2,OH,43589,0.38
39,3800,10,OH,24306,0.212
39,3800,15,OH,46764,0.408
39,3900,10,OH,161573,1
39,4000,10,OH,141532,1
39,4101,10,OH,119201,1
39,4102,10,OH,117322,1
39,4103,10,OH,157098,1
39,4200,1,OH,212693,1
39,4301,8,OH,155523,1
39,4302,8,OH,212607,1
39,4401,1,OH,111988,1
39,4402,1,OH,99115,0.673
39,4402,2,OH,48191,0.327
39,4403,1,OH,46942,0.346
39,4403,2,OH,88684,0.654
39,4404,1,OH,32086,0.29
39,4404,2,OH,78425,0.71
39,4501,1,OH,108256,1
39,4501,2,OH,8,0
39,4502,1,OH,25410,0.265
39,4502,2,OH,70648,0.735
39,4503,1,OH,84542,0.913
39,4503,2,OH,8079,0.087
39,4601,2,OH,115378,1
39,4602,2,OH,126831,1
39,4700,2,OH,70448,0.652
39,4700,6,OH,37601,0.348
39,4800,6,OH,126609,1
40,100,3,OK,115029,1
40,200,3,OK,118703,1
40,300,3,OK,109917,1
40,400,3,OK,29600,0.135
40,400,4,OK,189803,0.865
40,500,2,OK,89320,0.397
40,500,4,OK,135536,0.603
40,600,1,OK,7054,0.027
40,600,2,OK,26194,0.102
40,600,3,OK,198176,0.771
40,600,5,OK,25482,0.099
40,700,2,OK,180072,1
40,800,2,OK,243372,1
40,900,1,OK,50976,0.267
40,900,2,OK,140159,0.733
40,1000,1,OK,88837,0.555
40,1000,2,OK,71153,0.445
40,1100,1,OK,385611,0.984
40,1100,3,OK,6136,0.016
40,1200,1,OK,217792,1
40,1301,4,OK,8,0
40,1301,5,OK,304069,1
40,1302,3,OK,42797,0.155
40,1302,4,OK,76793,0.279
40,1302,5,OK,156097,0.566
40,1400,4,OK,51845,0.21
40,1400,5,OK,195245,0.79
40,1500,4,OK,192091,1
40,1600,3,OK,76121,0.523
40,1600,5,OK,69378,0.477
40,1700,3,OK,53791,0.34
40,1700,4,OK,104194,0.66
41,100,2,OR,124779,1
41,200,2,OR,113952,1
41,300,2,OR,113010,1
41,400,2,OR,157733,1
41,500,1,OR,86390,0.548
41,500,5,OR,71284,0.452
41,600,4,OR,192243,0.951
41,600,5,OR,10004,0.049
41,701,4,OR,118204,1
41,702,4,OR,233511,1
41,800,2,OR,53535,0.318
41,800,4,OR,114585,0.682
41,900,2,OR,203206,1
41,1000,4,OR,107667,1
41,1101,5,OR,184120,1
41,1102,5,OR,131215,1
41,1200,1,OR,99194,0.568
41,1200,4,OR,4,0
41,1200,5,OR,75402,0.432
41,1301,3,OR,107184,1
41,1302,3,OR,121557,1
41,1303,3,OR,105036,0.975
41,1303,5,OR,2743,0.025
41,1304,1,OR,48167,0.385
41,1304,3,OR,72347,0.578
41,1304,5,OR,4558,0.036
41,1305,3,OR,113701,1
41,1306,3,OR,139773,1
41,1307,3,OR,89224,0.768
41,1307,5,OR,26986,0.232
41,1308,3,OR,17393,0.13
41,1308,5,OR,116450,0.87
41,1309,5,OR,122494,1
41,1310,1,OR,109989,0.84
41,1310,5,OR,20957,0.16
41,1311,1,OR,173150,1
41,1312,1,OR,140114,1
41,1313,1,OR,109213,1
42,100,16,PA,101759,1
42,200,16,PA,178807,1
42,300,15,PA,41815,0.32
42,300,16,PA,88765,0.68
42,400,12,PA,17457,0.178
42,400,15,PA,80481,0.822
42,500,12,PA,111031,1
42,600,8,PA,110197,0.718
42,600,12,PA,43356,0.282
42,700,7,PA,58456,0.344
42,700,8,PA,111364,0.656
42,801,8,PA,110441,1
42,802,8,PA,103996,0.786
42,802,12,PA,28276,0.214
42,901,8,PA,105152,1
42,902,8,PA,89671,0.801
42,902,9,PA,22323,0.199
42,903,8,PA,74850,0.438
42,903,9,PA,96217,0.562
42,1000,12,PA,116111,1
42,1100,9,PA,53731,0.476
42,1100,12,PA,59064,0.524
42,1200,12,PA,195205,1
42,1300,12,PA,89219,0.579
42,1300,15,PA,64771,0.421
42,1400,15,PA,126842,1
42,1500,15,PA,102688,1
42,1600,16,PA,116638,1
42,1701,17,PA,2,0
42,1701,18,PA,102316,1
42,1702,17,PA,17,0
42,1702,18,PA,93534,1
42,1703,17,PA,96,0.001
42,1703,18,PA,109780,0.999
42,1801,17,PA,154368,1
42,1802,17,PA,108691,1
42,1803,17,PA,124318,1
42,1803,18,PA,27,0
42,1804,14,PA,14,0
42,1804,17,PA,46817,0.263
42,1804,18,PA,130944,0.737
42,1805,17,PA,74966,0.658
42,1805,18,PA,38888,0.342
42,1806,17,PA,8385,0.079
42,1806,18,PA,97364,0.921
42,1807,14,PA,35,0
42,1807,18,PA,132833,1
42,1900,15,PA,37763,0.205
42,1900,16,PA,128610,0.699
42,1900,17,PA,17489,0.095
42,2001,16,PA,91108,0.846
42,2001,17,PA,16533,0.154
42,2002,17,PA,154006,1
42,2101,14,PA,102550,1
42,2102,14,PA,153911,1
42,2102,18,PA,2,0
42,2103,13,PA,42593,0.392
42,2103,14,PA,66056,0.608
42,2201,14,PA,149925,1
42,2202,14,PA,96581,1
42,2300,14,PA,136616,1
42,2400,15,PA,157821,1
42,2501,13,PA,50172,0.402
42,2501,15,PA,74545,0.598
42,2502,13,PA,77742,0.804
42,2502,15,PA,18962,0.196
42,2600,13,PA,127109,1
42,2700,13,PA,110500,1
42,2801,13,PA,125984,1
42,2802,13,PA,125041,1
42,2900,9,PA,133568,1
42,3001,10,PA,137681,1
42,3002,10,PA,130419,1
42,3101,10,PA,144116,1
42,3102,10,PA,44743,0.326
42,3102,12,PA,45969,0.335
42,3102,13,PA,46547,0.339
42,3201,10,PA,99770,0.803
42,3201,11,PA,24442,0.197
42,3202,10,PA,28468,0.15
42,3202,11,PA,161801,0.85
42,3203,10,PA,120491,1
42,3301,11,PA,179513,1
42,3302,11,PA,161134,1
42,3303,11,PA,178798,1
42,3401,6,PA,183632,0.85
42,3401,9,PA,32288,0.15
42,3402,4,PA,18330,0.094
42,3402,6,PA,23170,0.119
42,3402,9,PA,154022,0.788
42,3500,9,PA,148288,1
42,3600,7,PA,117928,1
42,3701,1,PA,13,0
42,3701,7,PA,170040,1
42,3702,7,PA,61456,0.485
42,3702,8,PA,16,0
42,3702,9,PA,65250,0.515
42,3801,7,PA,131866,1
42,3802,7,PA,165942,1
42,3901,1,PA,214577,1
42,3902,1,PA,154181,1
42,3903,1,PA,131741,1
42,3904,1,PA,124737,1
42,4001,1,PA,6901,0.062
42,4001,4,PA,104665,0.938
42,4002,1,PA,73537,0.428
42,4002,4,PA,98255,0.572
42,4003,4,PA,185196,1
42,4004,4,PA,114786,1
42,4005,4,PA,110777,1
42,4006,4,PA,73677,0.697
42,4006,5,PA,32079,0.303
42,4101,2,PA,159325,1
42,4102,2,PA,137838,1
42,4103,2,PA,121286,1
42,4104,2,PA,86374,0.535
42,4104,3,PA,74931,0.465
42,4105,2,PA,165463,0.982
42,4105,3,PA,3093,0.018
42,4106,3,PA,135892,1
42,4107,2,PA,22712,0.2
42,4107,3,PA,91060,0.8
42,4108,3,PA,123124,1
42,4109,2,PA,12690,0.099
42,4109,3,PA,116022,0.901
42,4110,3,PA,67409,0.533
42,4110,5,PA,59074,0.467
42,4111,3,PA,94157,0.629
42,4111,5,PA,55556,0.371
42,4201,5,PA,131139,1
42,4202,5,PA,163211,1
42,4203,5,PA,146072,1
42,4204,5,PA,118557,1
42,4301,4,PA,1,0
42,4301,6,PA,152554,1
42,4302,6,PA,184536,1
42,4303,6,PA,161796,1
44,100,1,RI,94687,0.532
44,100,2,RI,83355,0.468
44,200,1,RI,47037,0.301
44,200,2,RI,109156,0.699
44,300,1,RI,74583,0.647
44,300,2,RI,40636,0.353
44,400,1,RI,177213,1
44,500,1,RI,132763,1
44,600,2,RI,166158,1
44,700,2,RI,126979,1
45,100,3,SC,193503,1
45,201,3,SC,8430,0.032
45,201,4,SC,255141,0.968
45,202,3,SC,46522,0.248
45,202,4,SC,141132,0.752
45,301,4,SC,115412,1
45,302,4,SC,149081,0.883
45,302,5,SC,19814,0.117
45,400,5,SC,117443,1
45,500,5,SC,226073,1
45,600,3,SC,73021,0.57
45,600,5,SC,54980,0.43
45,700,3,SC,187120,1
45,800,2,SC,13,0
45,800,3,SC,152171,1
45,900,2,SC,160099,1
45,1001,2,SC,109619,1
45,1002,2,SC,152331,1
45,1100,2,SC,49839,0.412
45,1100,6,SC,71084,0.588
45,1200,2,SC,145806,0.552
45,1200,6,SC,118203,0.448
45,1300,5,SC,157569,0.771
45,1300,7,SC,46734,0.229
45,1400,7,SC,129669,1
45,1500,7,SC,269268,1
45,1600,6,SC,15039,0.088
45,1600,7,SC,154915,0.912
45,1700,5,SC,84887,0.79
45,1700,6,SC,22569,0.21
45,1800,2,SC,43059,0.242
45,1800,6,SC,134734,0.758
45,1900,1,SC,148174,0.792
45,1900,6,SC,38836,0.208
45,2000,1,SC,116473,0.665
45,2000,6,SC,58699,0.335
45,2101,1,SC,103038,0.536
45,2101,6,SC,89133,0.464
45,2102,1,SC,143370,0.905
45,2102,6,SC,15056,0.095
45,2200,1,SC,149711,0.842
45,2200,6,SC,28019,0.158
45,2300,6,SC,69394,0.536
45,2300,7,SC,60181,0.464
46,100,0,SD,125045,1
46,200,0,SD,104223,1
46,300,0,SD,102159,1
46,400,0,SD,111347,1
46,500,0,SD,98062,1
46,600,0,SD,135678,1
46,700,0,SD,137666,1
47,100,8,TN,177264,1
47,200,7,TN,56682,0.482
47,200,8,TN,60947,0.518
47,300,7,TN,172331,1
47,400,5,TN,78446,0.506
47,400,6,TN,76607,0.494
47,501,6,TN,139034,1
47,502,5,TN,14,0
47,502,6,TN,135605,1
47,600,4,TN,44951,0.234
47,600,6,TN,146862,0.766
47,700,1,TN,6819,0.055
47,700,2,TN,38029,0.307
47,700,3,TN,79115,0.638
47,801,1,TN,106352,1
47,802,1,TN,107304,1
47,900,1,TN,162812,1
47,1000,1,TN,122979,1
47,1100,1,TN,98206,0.813
47,1100,2,TN,22657,0.187
47,1200,1,TN,100651,0.712
47,1200,2,TN,40645,0.288
47,1301,2,TN,240813,1
47,1302,2,TN,15648,0.142
47,1302,3,TN,94238,0.858
47,1400,2,TN,175765,1
47,1500,2,TN,123010,1
47,1600,2,TN,48556,0.33
47,1600,3,TN,98700,0.67
47,1700,3,TN,96609,0.575
47,1700,4,TN,71445,0.425
47,1800,3,TN,166976,1
47,1900,3,TN,169481,1
47,2000,3,TN,6,0
47,2000,4,TN,112490,1
47,2100,6,TN,154215,1
47,2201,5,TN,155876,1
47,2202,5,TN,104563,1
47,2203,5,TN,141659,1
47,2204,5,TN,114713,1
47,2205,5,TN,109856,1
47,2300,4,TN,262604,1
47,2400,7,TN,183182,1
47,2500,4,TN,80775,0.605
47,2500,6,TN,52796,0.395
47,2600,4,TN,132855,0.848
47,2600,7,TN,23776,0.152
47,2700,7,TN,133141,1
47,2800,7,TN,118796,0.863
47,2800,8,TN,18787,0.137
47,2900,7,TN,17215,0.149
47,2900,8,TN,98294,0.851
47,3000,8,TN,127309,1
47,3101,9,TN,142968,1
47,3102,8,TN,19275,0.152
47,3102,9,TN,107642,0.848
47,3103,9,TN,126096,1
47,3104,8,TN,12252,0.105
47,3104,9,TN,104908,0.895
47,3105,9,TN,88898,1
47,3201,8,TN,102468,0.527
47,3201,9,TN,91897,0.473
47,3202,8,TN,88526,0.675
47,3202,9,TN,42714,0.325
48,100,13,TX,167798,0.902
48,100,19,TX,18331,0.098
48,200,13,TX,121073,1
48,300,13,TX,120725,1
48,400,13,TX,6595,0.05
48,400,19,TX,126233,0.95
48,501,19,TX,112013,1
48,502,19,TX,166818,1
48,600,12,TX,23320,0.151
48,600,13,TX,112362,0.729
48,600,19,TX,18550,0.12
48,700,13,TX,131500,1
48,800,4,TX,120877,0.759
48,800,13,TX,38435,0.241
48,900,4,TX,120044,1
48,1000,4,TX,158918,1
48,1100,4,TX,123029,1
48,1200,1,TX,27845,0.166
48,1200,4,TX,61087,0.364
48,1200,5,TX,78781,0.47
48,1300,1,TX,187361,1
48,1400,1,TX,209714,1
48,1500,1,TX,77126,0.603
48,1500,5,TX,50845,0.397
48,1600,1,TX,45147,0.386
48,1600,36,TX,71921,0.614
48,1700,1,TX,151295,1
48,1800,5,TX,137074,1
48,1900,6,TX,47735,0.332
48,1900,17,TX,61062,0.424
48,1900,25,TX,35089,0.244
48,2000,4,TX,78337,0.431
48,2000,5,TX,103266,0.569
48,2101,3,TX,229096,0.863
48,2101,4,TX,36196,0.136
48,2101,32,TX,66,0
48,2102,3,TX,214355,0.818
48,2102,32,TX,47591,0.182
48,2103,3,TX,139254,1
48,2104,3,TX,115783,1
48,2201,24,TX,72123,0.223
48,2201,26,TX,251345,0.777
48,2202,12,TX,47,0
48,2202,24,TX,41391,0.122
48,2202,26,TX,298545,0.878
48,2301,24,TX,3621,0.036
48,2301,30,TX,65311,0.654
48,2301,33,TX,30947,0.31
48,2302,5,TX,1922,0.015
48,2302,30,TX,46055,0.351
48,2302,32,TX,83318,0.635
48,2303,5,TX,14714,0.094
48,2303,30,TX,141845,0.906
48,2304,5,TX,78246,0.432
48,2304,30,TX,32677,0.18
48,2304,32,TX,70113,0.387
48,2305,24,TX,44342,0.329
48,2305,32,TX,90354,0.671
48,2306,5,TX,33114,0.192
48,2306,24,TX,11038,0.064
48,2306,30,TX,7085,0.041
48,2306,32,TX,81320,0.472
48,2306,33,TX,39562,0.23
48,2307,30,TX,48131,0.353
48,2307,33,TX,88130,0.647
48,2308,30,TX,147462,0.759
48,2308,33,TX,46854,0.241
48,2309,5,TX,10748,0.089
48,2309,32,TX,109671,0.911
48,2310,5,TX,8673,0.079
48,2310,32,TX,101634,0.921
48,2311,24,TX,129557,0.599
48,2311,33,TX,86736,0.401
48,2312,5,TX,143746,0.943
48,2312,32,TX,8688,0.057
48,2313,30,TX,69532,0.531
48,2313,33,TX,61300,0.469
48,2314,5,TX,29094,0.13
48,2314,30,TX,140389,0.629
48,2314,32,TX,53744,0.241
48,2315,5,TX,8265,0.04
48,2315,24,TX,142268,0.682
48,2315,26,TX,841,0.004
48,2315,32,TX,51989,0.249
48,2315,33,TX,5103,0.024
48,2400,6,TX,149610,1
48,2501,6,TX,25588,0.179
48,2501,12,TX,7520,0.053
48,2501,24,TX,49576,0.347
48,2501,33,TX,60124,0.421
48,2502,6,TX,1741,0.013
48,2502,12,TX,25028,0.193
48,2502,33,TX,102910,0.794
48,2503,6,TX,40628,0.175
48,2503,12,TX,180745,0.778
48,2503,33,TX,11062,0.048
48,2504,12,TX,164614,0.607
48,2504,26,TX,42732,0.158
48,2504,33,TX,63890,0.236
48,2505,6,TX,90848,0.619
48,2505,33,TX,55934,0.381
48,2506,6,TX,207550,0.926
48,2506,33,TX,16572,0.074
48,2507,12,TX,17468,0.119
48,2507,24,TX,129257,0.881
48,2508,6,TX,134520,0.801
48,2508,12,TX,18,0
48,2508,25,TX,7065,0.042
48,2508,33,TX,26354,0.157
48,2509,12,TX,76261,0.355
48,2509,24,TX,75329,0.351
48,2509,26,TX,61996,0.289
48,2509,33,TX,1200,0.006
48,2510,12,TX,66745,0.598
48,2510,26,TX,43029,0.386
48,2510,33,TX,1804,0.016
48,2511,6,TX,284,0.002
48,2511,12,TX,136708,0.998
48,2600,25,TX,150934,1
48,2700,11,TX,117639,0.727
48,2700,25,TX,44236,0.273
48,2800,11,TX,44816,0.384
48,2800,19,TX,71857,0.616
48,2900,19,TX,131506,1
48,3000,11,TX,113544,1
48,3100,11,TX,56332,0.512
48,3100,19,TX,35653,0.324
48,3100,23,TX,18030,0.164
48,3200,11,TX,136872,1
48,3300,11,TX,137130,1
48,3400,11,TX,14786,0.134
48,3400,19,TX,17526,0.159
48,3400,23,TX,77765,0.706
48,3501,16,TX,132440,1
48,3502,16,TX,109942,1
48,3503,16,TX,109621,1
48,3504,16,TX,202698,0.704
48,3504,23,TX,85318,0.296
48,3505,16,TX,143787,0.895
48,3505,23,TX,16841,0.105
48,3600,11,TX,77369,0.487
48,3600,21,TX,10497,0.066
48,3600,25,TX,70944,0.447
48,3701,31,TX,127220,1
48,3702,25,TX,31281,0.202
48,3702,31,TX,123232,0.798
48,3703,25,TX,78534,0.756
48,3703,31,TX,25356,0.244
48,3801,17,TX,103636,1
48,3802,17,TX,131270,1
48,3900,8,TX,47085,0.308
48,3900,10,TX,62135,0.406
48,3900,17,TX,43789,0.286
48,4000,17,TX,194851,1
48,4100,8,TX,132562,0.745
48,4100,36,TX,45410,0.255
48,4200,36,TX,136472,1
48,4300,14,TX,118296,1
48,4400,14,TX,133977,1
48,4501,8,TX,188827,1
48,4502,8,TX,136945,0.553
48,4502,36,TX,110742,0.447
48,4503,8,TX,129982,0.751
48,4503,10,TX,43205,0.249
48,4601,18,TX,40011,0.336
48,4601,29,TX,79108,0.664
48,4602,18,TX,64266,0.457
48,4602,29,TX,76286,0.543
48,4603,2,TX,63305,0.515
48,4603,18,TX,54121,0.44
48,4603,29,TX,5574,0.045
48,4604,2,TX,1380,0.01
48,4604,7,TX,143764,0.99
48,4604,9,TX,95,0.001
48,4605,2,TX,83486,0.67
48,4605,7,TX,15158,0.122
48,4605,18,TX,25876,0.208
48,4606,2,TX,6238,0.049
48,4606,18,TX,102340,0.798
48,4606,29,TX,19615,0.153
48,4607,2,TX,39364,0.254
48,4607,7,TX,13620,0.088
48,4607,9,TX,44427,0.287
48,4607,18,TX,57317,0.37
48,4608,7,TX,12490,0.093
48,4608,9,TX,99846,0.747
48,4608,18,TX,15925,0.119
48,4608,29,TX,5445,0.041
48,4609,7,TX,25000,0.218
48,4609,9,TX,89811,0.782
48,4610,7,TX,40691,0.317
48,4610,9,TX,87729,0.683
48,4611,9,TX,12534,0.098
48,4611,18,TX,14607,0.115
48,4611,29,TX,100392,0.787
48,4612,2,TX,24294,0.175
48,4612,7,TX,60176,0.434
48,4612,9,TX,54340,0.391
48,4613,7,TX,51514,0.382
48,4613,9,TX,83499,0.618
48,4614,36,TX,158614,1
48,4615,2,TX,12471,0.074
48,4615,18,TX,99148,0.585
48,4615,29,TX,57886,0.342
48,4616,2,TX,75150,0.481
48,4616,18,TX,81064,0.519
48,4617,2,TX,67540,0.233
48,4617,7,TX,79898,0.276
48,4617,8,TX,19733,0.068
48,4617,10,TX,122554,0.423
48,4618,2,TX,105424,0.414
48,4618,7,TX,139129,0.547
48,4618,10,TX,781,0.003
48,4618,18,TX,9043,0.036
48,4619,2,TX,81,0
48,4619,7,TX,83716,0.379
48,4619,9,TX,58322,0.264
48,4619,10,TX,78827,0.357
48,4620,2,TX,25,0
48,4620,7,TX,33332,0.244
48,4620,9,TX,15545,0.114
48,4620,22,TX,60910,0.445
48,4620,29,TX,17023,0.124
48,4620,36,TX,9950,0.073
48,4621,2,TX,118571,0.488
48,4621,8,TX,43354,0.178
48,4621,10,TX,45974,0.189
48,4621,18,TX,35092,0.144
48,4622,2,TX,15145,0.074
48,4622,18,TX,10952,0.053
48,4622,29,TX,109897,0.534
48,4622,36,TX,69652,0.339
48,4623,2,TX,86014,0.364
48,4623,18,TX,88726,0.375
48,4623,29,TX,61862,0.261
48,4624,9,TX,6433,0.041
48,4624,22,TX,39850,0.252
48,4624,29,TX,68584,0.433
48,4624,36,TX,43500,0.275
48,4625,29,TX,96816,0.65
48,4625,36,TX,52227,0.35
48,4701,9,TX,68068,0.18
48,4701,22,TX,309976,0.82
48,4702,9,TX,77843,0.375
48,4702,22,TX,129488,0.625
48,4801,14,TX,136806,1
48,4801,22,TX,59,0
48,4802,14,TX,18084,0.103
48,4802,22,TX,158217,0.897
48,4901,14,TX,107139,1
48,4902,14,TX,184170,1
48,5000,10,TX,20874,0.177
48,5000,27,TX,97245,0.823
48,5100,10,TX,79820,0.448
48,5100,17,TX,30325,0.17
48,5100,27,TX,50182,0.282
48,5100,35,TX,17833,0.1
48,5201,31,TX,227095,1
48,5202,10,TX,2,0
48,5202,31,TX,195579,1
48,5301,10,TX,88499,0.481
48,5301,17,TX,33124,0.18
48,5301,25,TX,25885,0.141
48,5301,35,TX,36626,0.199
48,5302,21,TX,70695,0.403
48,5302,25,TX,32853,0.187
48,5302,35,TX,71967,0.41
48,5303,10,TX,2960,0.015
48,5303,21,TX,82373,0.416
48,5303,25,TX,45880,0.232
48,5303,35,TX,66709,0.337
48,5304,10,TX,93607,0.55
48,5304,17,TX,22246,0.131
48,5304,21,TX,8901,0.052
48,5304,25,TX,45413,0.267
48,5304,31,TX,3,0
48,5401,10,TX,59251,0.204
48,5401,17,TX,78184,0.269
48,5401,21,TX,27043,0.093
48,5401,25,TX,86071,0.296
48,5401,35,TX,40324,0.139
48,5402,21,TX,36650,0.225
48,5402,25,TX,44293,0.272
48,5402,35,TX,81819,0.503
48,5500,15,TX,108688,0.453
48,5500,21,TX,77344,0.322
48,5500,35,TX,53973,0.225
48,5601,20,TX,19120,0.196
48,5601,35,TX,78430,0.804
48,5602,20,TX,68863,0.631
48,5602,23,TX,52,0
48,5602,35,TX,40251,0.369
48,5603,20,TX,12879,0.111
48,5603,23,TX,52400,0.453
48,5603,28,TX,706,0.006
48,5603,35,TX,49799,0.43
48,5604,20,TX,16657,0.127
48,5604,21,TX,26035,0.198
48,5604,23,TX,12,0
48,5604,28,TX,18402,0.14
48,5604,35,TX,70298,0.535
48,5605,20,TX,153815,0.8
48,5605,23,TX,37712,0.196
48,5605,35,TX,641,0.003
48,5606,20,TX,172229,0.941
48,5606,35,TX,10758,0.059
48,5607,20,TX,160551,0.767
48,5607,21,TX,28099,0.134
48,5607,23,TX,14414,0.069
48,5607,35,TX,6340,0.03
48,5608,21,TX,47070,0.38
48,5608,28,TX,10594,0.085
48,5608,35,TX,66245,0.535
48,5609,20,TX,32257,0.159
48,5609,23,TX,83859,0.413
48,5609,28,TX,82922,0.409
48,5609,35,TX,3864,0.019
48,5610,20,TX,55515,0.28
48,5610,21,TX,40748,0.205
48,5610,23,TX,55039,0.277
48,5610,28,TX,45732,0.23
48,5610,35,TX,1535,0.008
48,5611,20,TX,6602,0.044
48,5611,21,TX,111367,0.738
48,5611,23,TX,31885,0.211
48,5611,35,TX,1076,0.007
48,5700,15,TX,19012,0.127
48,5700,23,TX,5,0
48,5700,27,TX,13668,0.091
48,5700,28,TX,83641,0.558
48,5700,34,TX,33446,0.223
48,5800,21,TX,128357,0.67
48,5800,23,TX,63218,0.33
48,5900,21,TX,3309,0.02
48,5900,23,TX,161938,0.97
48,5900,28,TX,1763,0.011
48,6000,28,TX,250304,1
48,6100,15,TX,23313,0.183
48,6100,27,TX,30541,0.24
48,6100,28,TX,707,0.006
48,6100,34,TX,72699,0.571
48,6200,27,TX,122249,1
48,6301,27,TX,121360,1
48,6302,27,TX,183853,1
48,6400,27,TX,79389,0.795
48,6400,34,TX,20425,0.205
48,6500,15,TX,12523,0.088
48,6500,28,TX,74986,0.528
48,6500,34,TX,54611,0.384
48,6600,15,TX,124153,1
48,6701,15,TX,135826,0.775
48,6701,28,TX,39513,0.225
48,6702,15,TX,58621,0.397
48,6702,28,TX,89218,0.603
48,6703,15,TX,108076,0.66
48,6703,34,TX,55583,0.34
48,6704,15,TX,108276,0.661
48,6704,34,TX,55503,0.339
48,6800,34,TX,170626,1
48,6900,34,TX,235594,1
49,100,1,UT,164895,0.739
49,100,2,UT,58218,0.261
49,200,1,UT,231236,1
49,301,1,UT,172805,1
49,301,2,UT,71,0
49,302,1,UT,23988,0.18
49,302,2,UT,109615,0.82
49,400,1,UT,98047,0.551
49,400,3,UT,79880,0.449
49,501,2,UT,173833,0.935
49,501,4,UT,12036,0.065
49,502,2,UT,8770,0.048
49,502,3,UT,40964,0.226
49,502,4,UT,131598,0.726
49,503,2,UT,78422,0.522
49,503,4,UT,71827,0.478
49,504,2,UT,1606,0.011
49,504,3,UT,46610,0.316
49,504,4,UT,99373,0.673
49,505,2,UT,211,0.002
49,505,4,UT,113580,0.998
49,506,2,UT,2054,0.016
49,506,4,UT,125531,0.984
49,507,3,UT,89624,0.727
49,507,4,UT,33649,0.273
49,601,3,UT,158140,1
49,602,3,UT,112570,1
49,603,3,UT,163184,0.664
49,603,4,UT,82637,0.336
49,700,2,UT,258171,0.926
49,700,4,UT,20740,0.074
50,100,0,VT,211261,1
50,200,0,VT,148783,1
50,300,0,VT,130109,1
50,400,0,VT,135588,1
51,100,8,VA,207637,1
51,200,8,VA,139956,1
51,301,8,VA,160419,0.714
51,301,10,VA,13022,0.058
51,301,11,VA,51095,0.228
51,302,8,VA,193372,0.957
51,302,11,VA,8620,0.043
51,303,8,VA,25982,0.123
51,303,10,VA,3003,0.014
51,303,11,VA,182304,0.863
51,304,10,VA,85960,0.49
51,304,11,VA,89302,0.51
51,305,10,VA,84421,0.278
51,305,11,VA,219123,0.722
51,400,6,VA,41993,0.287
51,400,10,VA,104508,0.713
51,501,1,VA,112379,0.505
51,501,5,VA,2,0
51,501,10,VA,110106,0.494
51,501,11,VA,186,0.001
51,502,1,VA,54689,0.236
51,502,11,VA,176736,0.764
51,600,1,VA,14762,0.034
51,600,5,VA,50572,0.118
51,600,6,VA,37442,0.087
51,600,10,VA,326345,0.76
51,700,5,VA,20681,0.087
51,700,6,VA,149270,0.631
51,700,7,VA,66634,0.282
51,800,1,VA,152545,1
51,900,1,VA,54445,0.282
51,900,7,VA,138910,0.718
51,1000,5,VA,186539,1
51,1100,5,VA,15020,0.074
51,1100,6,VA,161553,0.792
51,1100,9,VA,27401,0.134
51,1200,4,VA,204202,1
51,1200,7,VA,4,0
51,1300,4,VA,84210,0.274
51,1300,7,VA,222733,0.726
51,1400,4,VA,95473,0.302
51,1400,7,VA,220763,0.698
